amc,year,soy_prod,total_prod,other_agro
351940,2013,0,13859,13859
351940,2014,0,15970,15970
351940,2015,0,15850,15850
351940,2016,0,16056,16056
351940,2017,0,16370,16370
351940,2018,0,14822,14822
351940,2019,450,14596,14146
351940,2020,450,14902,14452
351940,2021,600,17358,16758
351950,1988,1500,12830,11330
351950,1989,5000,17665,12665
351950,1990,5000,19315,14315
351950,1991,4000,16540,12540
351950,1992,3500,22220,18720
351950,1993,0,17520,17520
351950,1994,3500,24285,20785
351950,1995,5280,25841,20561
351950,1996,6500,24508,18008
351950,1997,7500,26926,19426
351950,1998,7500,26384,18884
351950,1999,6400,24929,18529
351950,2000,7000,20387,13387
351950,2001,6000,19920,13920
351950,2002,7000,26020,19020
351950,2003,8000,23391,15391
351950,2004,8000,25004,17004
351950,2005,8000,24784,16784
351950,2006,9500,25452,15952
351950,2007,9160,22826,13666
351950,2008,7400,24958,17558
351950,2009,6200,21720,15520
351950,2010,5680,22398,16718
351950,2011,6000,24083,18083
351950,2012,6500,22783,16283
351950,2013,7300,23866,16566
351950,2014,7300,25240,17940
351950,2015,7130,26008,18878
351950,2016,7130,25811,18681
351950,2017,11130,27843,16713
351950,2018,11130,25780,14650
351950,2019,11130,24965,13835
351950,2020,11130,26365,15235
351950,2021,13000,22735,9735
351960,1988,800,21830,21030
351960,1989,600,19470,18870
351960,1990,600,20429,19829
351960,1991,60,20629,20569
351960,1992,60,21163,21103
351960,1993,60,18259,18199
351960,1994,0,14216,14216
351960,1995,0,12155,12155
351960,1996,0,14950,14950
351960,1997,0,19425,19425
351960,1998,300,24235,23935
351960,1999,300,24947,24647
351960,2000,484,23756,23272
351960,2001,242,20781,20539
351960,2002,265,20568,20303
351960,2003,320,22191,21871
351960,2004,450,22474,22024
351960,2005,450,22179,21729
351960,2006,250,22596,22346
351960,2007,250,28418,28168
351960,2008,200,33061,32861
351960,2009,200,33008,32808
351960,2010,150,32699,32549
351960,2011,150,37851,37701
351960,2012,0,39886,39886
351960,2013,0,36475,36475
351960,2014,24,39089,39065
351960,2015,348,39489,39141
351960,2016,890,39169,38279
351960,2017,900,38273,37373
351960,2018,1200,38396,37196
351960,2019,2000,40085,38085
351960,2020,2000,39770,37770
351960,2021,2000,42468,40468
351970,1988,0,6481,6481
351970,1989,0,6293,6293
351970,1990,0,5001,5001
351970,1991,0,4714,4714
351970,1992,0,3719,3719
351970,1993,0,2908,2908
351970,1994,0,7185,7185
351970,1995,0,5661,5661
351970,1996,0,4767,4767
351970,1997,0,3787,3787
351970,1998,0,4671,4671
351970,1999,0,4023,4023
351970,2000,0,1751,1751
351970,2001,0,1864,1864
351970,2002,0,1436,1436
351970,2003,0,1376,1376
351970,2004,0,1350,1350
351970,2005,0,1694,1694
351970,2006,0,1475,1475
351970,2007,0,1515,1515
351970,2008,0,1398,1398
351970,2009,0,3006,3006
351970,2010,0,2376,2376
351970,2011,0,2294,2294
351970,2012,15,2095,2080
351970,2013,220,2460,2240
351970,2014,220,2342,2122
351970,2015,250,2391,2141
351970,2016,200,2753,2553
351970,2017,250,2826,2576
351970,2018,250,2826,2576
351970,2019,250,4277,4027
351970,2020,250,3311,3061
351970,2021,280,4044,3764
351980,1988,600,6500,5900
351980,1989,600,5599,4999
351980,1990,0,5799,5799
351980,1991,300,6065,5765
351980,1992,1000,6110,5110
351980,1993,300,6867,6567
351980,1994,350,6847,6497
351980,1995,0,5270,5270
351980,1996,0,8710,8710
351980,1997,0,8151,8151
351980,1998,0,8054,8054
351980,1999,0,8792,8792
351980,2000,550,7780,7230
351980,2001,1600,9553,7953
351980,2002,1600,9538,7938
351980,2003,0,9147,9147
351980,2004,0,7842,7842
351980,2005,1000,9606,8606
351980,2006,1043,9979,8936
351980,2007,1043,12575,11532
351980,2008,1043,10419,9376
351980,2009,1043,10419,9376
351980,2010,1050,14945,13895
351980,2011,1402,10851,9449
351980,2012,1350,10777,9427
351980,2013,1042,10481,9439
351980,2014,0,8961,8961
351980,2015,1042,16445,15403
351980,2016,0,14109,14109
351980,2017,0,13254,13254
351980,2018,145,12849,12704
351980,2019,107,11542,11435
351980,2020,200,11911,11711
351980,2021,500,12251,11751
351990,1988,6750,32977,26227
351990,1989,14000,34515,20515
351990,1990,14000,33040,19040
351990,1991,14000,27540,13540
351990,1992,12000,25448,13448
351990,1993,13000,26843,13843
351990,1994,0,13914,13914
351990,1995,6200,17905,11705
351990,1996,6500,15000,8500
351990,1997,10000,22034,12034
351990,1998,7500,21218,13718
351990,1999,8000,26278,18278
351990,2000,8300,23891,15591
351990,2001,7400,26519,19119
351990,2002,8400,25596,17196
351990,2003,10500,32750,22250
351990,2004,17000,40621,23621
351990,2005,18750,40311,21561
351990,2006,15840,42046,26206
351990,2007,13500,42928,29428
351990,2008,15800,49175,33375
351990,2009,16500,51775,35275
351990,2010,16500,46689,30189
351990,2011,17000,56610,39610
351990,2012,17000,59456,42456
351990,2013,17500,58323,40823
351990,2014,18500,61099,42599
351990,2015,18500,63465,44965
351990,2016,19500,60501,41001
351990,2017,19500,57187,37687
351990,2018,20805,57844,37039
351990,2019,20805,57644,36839
351990,2020,21350,68779,47429
351990,2021,20000,69232,49232
352000,1988,0,6230,6230
352000,1989,0,6305,6305
352000,1990,0,6417,6417
352000,1991,0,6510,6510
352000,1992,0,6436,6436
352000,1993,0,5367,5367
352000,1994,0,7823,7823
352000,1995,0,12111,12111
352000,1996,0,10090,10090
352000,1997,0,8590,8590
352000,1998,0,8563,8563
352000,1999,0,8563,8563
352000,2000,0,8076,8076
352000,2001,0,9081,9081
352000,2002,0,8181,8181
352000,2003,0,9099,9099
352000,2004,0,9099,9099
352000,2005,0,8568,8568
352000,2006,0,6404,6404
352000,2007,0,6405,6405
352000,2008,0,6400,6400
352000,2009,0,7600,7600
352000,2010,0,6400,6400
352000,2011,0,7162,7162
352000,2012,0,7420,7420
352000,2013,0,7418,7418
352000,2014,0,7328,7328
352000,2015,0,7303,7303
352000,2016,0,7308,7308
352000,2017,0,7012,7012
352000,2018,0,7026,7026
352000,2019,0,6889,6889
352000,2020,0,6889,6889
352000,2021,0,6889,6889
352010,1988,400,16766,16366
352010,1989,600,16831,16231
352010,1990,800,33224,32424
352010,1991,450,15691,15241
352010,1992,600,15850,15250
352010,1993,600,16050,15450
352010,1994,800,17789,16989
352010,1995,1300,17278,15978
352010,1996,1300,18518,17218
352010,1997,1300,17775,16475
352010,1998,1300,16905,15605
352010,1999,1500,17705,16205
352010,2000,2000,18199,16199
352010,2001,2000,19693,17693
352010,2002,2000,21644,19644
352010,2003,2000,21644,19644
352010,2004,2000,21695,19695
352010,2005,2300,23070,20770
352010,2006,1500,24990,23490
352010,2007,2000,29138,27138
352010,2008,2000,5820,3820
352010,2009,1200,32550,31350
352010,2010,1200,31025,29825
352010,2011,1200,31850,30650
352010,2012,1300,30268,28968
352010,2013,2050,29654,27604
352010,2014,2050,29424,27374
352010,2015,2000,28980,26980
352010,2016,2000,30408,28408
352010,2017,2000,30955,28955
352010,2018,2000,30864,28864
352010,2019,2190,28502,26312
352010,2020,2190,28572,26382
352010,2021,2190,28540,26350
352020,1988,0,356,356
352020,1989,0,338,338
352020,1990,0,287,287
352020,1991,0,184,184
352020,1992,0,938,938
352020,1993,0,120,120
352020,1994,0,32,32
352020,1995,0,54,54
352020,1996,0,114,114
352020,1997,0,47,47
352020,1998,0,832,832
352020,1999,0,135,135
352020,2000,0,208,208
352020,2001,0,79,79
352020,2002,0,175,175
352020,2003,0,28,28
352020,2004,0,27,27
352020,2005,0,235,235
352020,2006,0,238,238
352020,2007,0,223,223
352020,2008,0,126,126
352020,2009,0,143,143
352020,2010,0,143,143
352020,2011,0,183,183
352020,2012,0,180,180
352020,2013,0,227,227
352020,2014,0,61,61
352020,2015,0,61,61
352020,2016,0,37,37
352020,2017,0,18,18
352020,2018,0,1,1
352020,2019,0,1,1
352020,2020,0,1,1
352020,2021,0,1,1
352040,1988,0,173,173
352040,1989,0,175,175
352040,1990,0,62,62
352040,1991,0,43,43
352040,1992,0,71,71
352040,1993,0,25,25
352040,1994,0,121,121
352040,1995,0,198,198
352040,1996,0,540,540
352040,1997,0,56,56
352040,1998,0,500,500
352040,1999,0,333,333
352040,2000,0,525,525
352040,2001,0,0,0
352040,2002,0,0,0
352040,2003,0,0,0
352040,2004,0,0,0
352040,2005,0,0,0
352040,2006,0,0,0
352040,2007,0,0,0
352040,2008,0,0,0
352040,2009,0,0,0
352040,2010,0,0,0
352040,2011,0,0,0
352040,2012,0,0,0
352040,2013,0,500,500
352040,2014,0,0,0
352040,2015,0,0,0
352040,2016,0,0,0
352040,2017,0,0,0
352040,2018,0,0,0
352040,2019,0,0,0
352040,2020,0,0,0
352040,2021,0,0,0
352050,1988,0,4813,4813
352050,1989,0,5917,5917
352050,1990,0,6212,6212
352050,1991,0,18510,18510
352050,1992,0,18435,18435
352050,1993,0,5561,5561
352050,1994,0,5467,5467
352050,1995,0,4724,4724
352050,1996,0,4424,4424
352050,1997,0,4274,4274
352050,1998,0,4224,4224
352050,1999,0,4154,4154
352050,2000,0,2120,2120
352050,2001,0,3244,3244
352050,2002,0,4612,4612
352050,2003,0,5152,5152
352050,2004,0,5069,5069
352050,2005,0,5087,5087
352050,2006,0,4167,4167
352050,2007,0,4549,4549
352050,2008,0,4545,4545
352050,2009,0,4634,4634
352050,2010,0,4540,4540
352050,2011,0,4630,4630
352050,2012,0,3823,3823
352050,2013,0,4540,4540
352050,2014,0,4378,4378
352050,2015,200,4211,4011
352050,2016,300,4601,4301
352050,2017,80,4736,4656
352050,2018,350,4365,4015
352050,2019,350,4639,4289
352050,2020,350,4760,4410
352050,2021,500,4734,4234
352060,1988,0,2224,2224
352060,1989,0,2014,2014
352060,1990,0,2047,2047
352060,1991,0,2081,2081
352060,1992,0,2434,2434
352060,1993,0,2171,2171
352060,1994,0,2772,2772
352060,1995,0,1862,1862
352060,1996,0,1600,1600
352060,1997,0,1227,1227
352060,1998,0,1378,1378
352060,1999,0,968,968
352060,2000,0,911,911
352060,2001,0,915,915
352060,2002,0,877,877
352060,2003,0,1202,1202
352060,2004,0,1221,1221
352060,2005,0,1319,1319
352060,2006,0,1195,1195
352060,2007,0,1203,1203
352060,2008,0,1168,1168
352060,2009,0,590,590
352060,2010,0,739,739
352060,2011,0,626,626
352060,2012,0,815,815
352060,2013,50,693,643
352060,2014,0,720,720
352060,2015,0,711,711
352060,2016,0,513,513
352060,2017,0,621,621
352060,2018,0,604,604
352060,2019,0,604,604
352060,2020,122,1576,1454
352060,2021,120,910,790
352070,1988,360,6867,6507
352070,1989,450,4238,3788
352070,1990,300,3655,3355
352070,1991,400,4779,4379
352070,1992,200,4812,4612
352070,1993,360,4812,4452
352070,1994,400,4858,4458
352070,1995,450,4751,4301
352070,1996,400,3136,2736
352070,1997,400,3485,3085
352070,1998,500,4376,3876
352070,1999,500,3857,3357
352070,2000,500,4359,3859
352070,2001,500,4468,3968
352070,2002,500,4063,3563
352070,2003,1300,5605,4305
352070,2004,1500,9243,7743
352070,2005,1500,6326,4826
352070,2006,1500,5079,3579
352070,2007,1200,5024,3824
352070,2008,1200,4978,3778
352070,2009,800,3948,3148
352070,2010,0,4157,4157
352070,2011,515,4718,4203
352070,2012,500,5839,5339
352070,2013,500,6818,6318
352070,2014,500,4881,4381
352070,2015,0,5068,5068
352070,2016,500,5040,4540
352070,2017,500,7260,6760
352070,2018,890,7321,6431
352070,2019,890,7101,6211
352070,2020,890,7101,6211
352070,2021,890,6936,6046
352080,1988,0,4255,4255
352080,1989,0,4295,4295
352080,1990,0,4118,4118
352080,1991,0,3939,3939
352080,1992,0,3936,3936
352080,1993,0,3064,3064
352080,1994,20,3962,3942
352080,1995,0,3504,3504
352080,1996,0,3428,3428
352080,1997,0,2503,2503
352080,1998,0,2464,2464
352080,1999,0,3323,3323
352080,2000,0,2264,2264
352080,2001,0,2990,2990
352080,2002,0,3378,3378
352080,2003,91,3104,3013
352080,2004,350,3525,3175
352080,2005,1000,2669,1669
352080,2006,360,3501,3141
352080,2007,50,3241,3191
352080,2008,240,4023,3783
352080,2009,0,3757,3757
352080,2010,0,3793,3793
352080,2011,0,3775,3775
352080,2012,195,4009,3814
352080,2013,0,3754,3754
352080,2014,20,3685,3665
352080,2015,200,3852,3652
352080,2016,320,3677,3357
352080,2017,30,3072,3042
352080,2018,350,3381,3031
352080,2019,280,3189,2909
352080,2020,200,2709,2509
352080,2021,220,2729,2509
352090,1988,250,10412,10162
352090,1989,420,10176,9756
352090,1990,580,10542,9962
352090,1991,400,9637,9237
352090,1992,250,8615,8365
352090,1993,250,8533,8283
352090,1994,300,5814,5514
352090,1995,1200,12275,11075
352090,1996,1200,12275,11075
352090,1997,170,11185,11015
352090,1998,0,13680,13680
352090,1999,0,13934,13934
352090,2000,490,10950,10460
352090,2001,360,10898,10538
352090,2002,360,11303,10943
352090,2003,450,13723,13273
352090,2004,450,13727,13277
352090,2005,450,12288,11838
352090,2006,460,13763,13303
352090,2007,500,13882,13382
352090,2008,1050,14453,13403
352090,2009,1000,14402,13402
352090,2010,900,14112,13212
352090,2011,0,13011,13011
352090,2012,450,13531,13081
352090,2013,450,13531,13081
352090,2014,450,13530,13080
352090,2015,500,18546,18046
352090,2016,1260,19276,18016
352090,2017,1260,19246,17986
352090,2018,1260,15916,14656
352090,2019,1300,15861,14561
352090,2020,1400,19111,17711
352090,2021,1300,19010,17710
352100,1988,0,4143,4143
352100,1989,0,3512,3512
352100,1990,0,3441,3441
352100,1991,0,2761,2761
352100,1992,0,2893,2893
352100,1993,0,3201,3201
352100,1994,0,3336,3336
352100,1995,0,3046,3046
352100,1996,0,2819,2819
352100,1997,0,3099,3099
352100,1998,0,3051,3051
352100,1999,0,2872,2872
352100,2000,0,2532,2532
352100,2001,0,2728,2728
352100,2002,0,2768,2768
352100,2003,0,2917,2917
352100,2004,0,2926,2926
352100,2005,0,2232,2232
352100,2006,0,2070,2070
352100,2007,0,2169,2169
352100,2008,142,1945,1803
352100,2009,140,3503,3363
352100,2010,160,2598,2438
352100,2011,160,2608,2448
352100,2012,135,741,606
352100,2013,114,2686,2572
352100,2014,0,2303,2303
352100,2015,114,2988,2874
352100,2016,0,2845,2845
352100,2017,0,1977,1977
352100,2018,115,1236,1121
352100,2019,115,2263,2148
352100,2020,115,2263,2148
352100,2021,115,2452,2337
352110,1988,0,4739,4739
352110,1989,24,2301,2277
352110,1990,24,2428,2404
352110,1991,3,6721,6718
352110,1992,0,5098,5098
352110,1993,0,4736,4736
352110,1994,20,4798,4778
352110,1995,20,4772,4752
352110,1996,15,4674,4659
352110,1997,0,4962,4962
352110,1998,0,5360,5360
352110,1999,0,5409,5409
352110,2000,0,4116,4116
352110,2001,0,4100,4100
352110,2002,0,4155,4155
352110,2003,0,4162,4162
352110,2004,0,4462,4462
352110,2005,0,3547,3547
352110,2006,0,4242,4242
352110,2007,0,4189,4189
352110,2008,0,4825,4825
352110,2009,0,5197,5197
352110,2010,0,4611,4611
352110,2011,0,4616,4616
352110,2012,0,5474,5474
352110,2013,0,6547,6547
352110,2014,0,5546,5546
352110,2015,0,6145,6145
352110,2016,0,6010,6010
352110,2017,0,5800,5800
352110,2018,0,5803,5803
352110,2019,0,5237,5237
352110,2020,0,5237,5237
352110,2021,0,5428,5428
352120,1988,0,1283,1283
352120,1989,0,1135,1135
352120,1990,0,953,953
352120,1991,0,1583,1583
352120,1992,0,923,923
352120,1993,0,918,918
352120,1994,0,1078,1078
352120,1995,0,1060,1060
352120,1996,0,1140,1140
352120,1997,0,1005,1005
352120,1998,0,940,940
352120,1999,0,785,785
352120,2000,0,1175,1175
352120,2001,0,850,850
352120,2002,0,750,750
352120,2003,0,472,472
352120,2004,0,762,762
352120,2005,0,459,459
352120,2006,0,540,540
352120,2007,0,503,503
352120,2008,0,450,450
352120,2009,0,290,290
352120,2010,0,160,160
352120,2011,0,106,106
352120,2012,0,98,98
352120,2013,0,725,725
352120,2014,0,650,650
352120,2015,0,537,537
352120,2016,0,740,740
352120,2017,0,738,738
352120,2018,0,744,744
352120,2019,0,821,821
352120,2020,0,821,821
352120,2021,0,821,821
352130,1988,16240,41103,24863
352130,1989,19887,38584,18697
352130,1990,18940,49070,30130
352130,1991,18000,67733,49733
352130,1992,18000,66790,48790
352130,1993,18000,50265,32265
352130,1994,28000,64717,36717
352130,1995,18006,56285,38279
352130,1996,30000,73199,43199
352130,1997,31000,73883,42883
352130,1998,18000,57063,39063
352130,1999,20000,64071,44071
352130,2000,19500,54775,35275
352130,2001,16200,50139,33939
352130,2002,13000,45360,32360
352130,2003,15200,47529,32329
352130,2004,15000,48028,33028
352130,2005,15210,46591,31381
352130,2006,12900,46851,33951
352130,2007,10000,48430,38430
352130,2008,12000,44693,32693
352130,2009,10600,45020,34420
352130,2010,10000,38420,28420
352130,2011,4777,36102,31325
352130,2012,10000,44144,34144
352130,2013,10000,43788,33788
352130,2014,10000,39950,29950
352130,2015,10000,40728,30728
352130,2016,10000,40833,30833
352130,2017,10945,41837,30892
352130,2018,9945,40789,30844
352130,2019,9986,40781,30795
352130,2020,10183,40625,30442
352130,2021,10183,40625,30442
352140,1988,0,8351,8351
352140,1989,0,8282,8282
352140,1990,0,8264,8264
352140,1991,70,8361,8291
352140,1992,30,8309,8279
352140,1993,0,8256,8256
352140,1994,0,8774,8774
352140,1995,0,8551,8551
352140,1996,0,7714,7714
352140,1997,0,7708,7708
352140,1998,0,8178,8178
352140,1999,0,7678,7678
352140,2000,0,8202,8202
352140,2001,0,8362,8362
352140,2002,0,8536,8536
352140,2003,0,8589,8589
352140,2004,0,8537,8537
352140,2005,0,8974,8974
352140,2006,0,8564,8564
352140,2007,0,9049,9049
352140,2008,0,8706,8706
352140,2009,0,9206,9206
352140,2010,0,9206,9206
352140,2011,230,9275,9045
352140,2012,300,9330,9030
352140,2013,300,9115,8815
352140,2014,320,8848,8528
352140,2015,320,8838,8518
352140,2016,320,8818,8498
352140,2017,320,8834,8514
352140,2018,500,7767,7267
352140,2019,520,8279,7759
352140,2020,500,8265,7765
352140,2021,500,8265,7765
352150,1988,0,8662,8662
352150,1989,0,8558,8558
352150,1990,0,7588,7588
352150,1991,0,8420,8420
352150,1992,0,7610,7610
352150,1993,0,6729,6729
352150,1994,0,9039,9039
352150,1995,0,7070,7070
352150,1996,0,12978,12978
352150,1997,0,8779,8779
352150,1998,0,9778,9778
352150,1999,0,9388,9388
352150,2000,0,7742,7742
352150,2001,0,9173,9173
352150,2002,0,7633,7633
352150,2003,0,7723,7723
352150,2004,0,8700,8700
352150,2005,0,9582,9582
352150,2006,0,10772,10772
352150,2007,0,11717,11717
352150,2008,0,11846,11846
352150,2009,100,11524,11424
352150,2010,100,13459,13359
352150,2011,100,14429,14329
352150,2012,20,15841,15821
352150,2013,80,15670,15590
352150,2014,80,16449,16369
352150,2015,80,15067,14987
352150,2016,170,15547,15377
352150,2017,170,15655,15485
352150,2018,70,16293,16223
352150,2019,220,15656,15436
352150,2020,200,17492,17292
352150,2021,200,18000,17800
352160,1988,0,7724,7724
352160,1989,0,6573,6573
352160,1990,0,6242,6242
352160,1991,0,5460,5460
352160,1992,0,3687,3687
352160,1993,0,3703,3703
352160,1994,0,3357,3357
352160,1995,0,3490,3490
352160,1996,0,2534,2534
352160,1997,0,1972,1972
352160,1998,0,2555,2555
352160,1999,0,2532,2532
352160,2000,0,3025,3025
352160,2001,0,3304,3304
352160,2002,0,2751,2751
352160,2003,60,2792,2732
352160,2004,50,2542,2492
352160,2005,0,3002,3002
352160,2006,0,6464,6464
352160,2007,0,6887,6887
352160,2008,0,8663,8663
352160,2009,0,8636,8636
352160,2010,0,8565,8565
352160,2011,0,9508,9508
352160,2012,0,6434,6434
352160,2013,0,4376,4376
352160,2014,0,5218,5218
352160,2015,0,4922,4922
352160,2016,0,5002,5002
352160,2017,0,4961,4961
352160,2018,0,4830,4830
352160,2019,100,5633,5533
352160,2020,0,5208,5208
352160,2021,0,5231,5231
352170,1988,1500,57392,55892
352170,1989,1500,49682,48182
352170,1990,2800,40462,37662
352170,1991,1500,36054,34554
352170,1992,2000,42754,40754
352170,1993,2000,40214,38214
352170,1994,2000,44714,42714
352170,1995,2000,41508,39508
352170,1996,2000,38234,36234
352170,1997,2000,34864,32864
352170,1998,4000,36364,32364
352170,1999,4500,43765,39265
352170,2000,0,55,55
352170,2001,8000,45340,37340
352170,2002,6000,54406,48406
352170,2003,10000,55345,45345
352170,2004,12000,48702,36702
352170,2005,16245,60023,43778
352170,2006,14770,61351,46581
352170,2007,12500,66892,54392
352170,2008,13000,86976,73976
352170,2009,28000,92445,64445
352170,2010,28000,90500,62500
352170,2011,18000,80452,62452
352170,2012,38000,109048,71048
352170,2013,22000,70308,48308
352170,2014,41000,97502,56502
352170,2015,35000,85215,50215
352170,2016,41000,92892,51892
352170,2017,46000,98541,52541
352170,2018,41000,86257,45257
352170,2019,41000,85927,44927
352170,2020,41000,88967,47967
352170,2021,41000,88967,47967
352180,1988,1500,40957,39457
352180,1989,1000,37251,36251
352180,1990,2000,35248,33248
352180,1991,1450,34108,32658
